code,trade_date,close,pred,hist_vol_60,bias_60,regime,cmf_20,boll_pctb_20,boll_width_20,obv,atr_pct_14,kdj_j,hist_vol_ratio,macd_hist_slope,obv_ma_ratio,main_flow_ratio,mfi_14,kdj_d,turn_rank_60,turn_ma_ratio,turn_zscore_20,turn_chg_5,breakout,pullback
002815,2026-07-22,11.97,0.24677186304507398,0.8622265792769506,-0.2730548498877665,-1,-0.13500946375175019,-0.16263585896767868,0.42646220858985173,2632553177.0,0.1309225444454415,4.692615406030612,1.3869335210089335,-0.26107972258602186,0.001986842929060595,-0.4591944459897298,38.54690373899001,37.410721415642705,0.0,0.0,0.0,-1.0,0,0
000417,2026-07-22,5.57,0.2450884612323065,0.8210792326695692,-0.26859694054643857,-1,-0.09786346257037443,-0.19519709974550656,0.4096638547870796,1643128583.0,0.10848935622571362,-6.987692744359016,1.1043137027200607,-0.07624631225368811,-0.11364020846666556,-0.5767272446676158,40.94871897600175,17.09208642155763,0.0,0.0,0.0,-1.0,0,0
002106,2026-07-22,9.44,0.24481798312026753,0.7974683258985314,-0.23117644669697646,-1,-0.21654388884883435,0.06676515175553575,0.7081605392277237,1471522004.0,0.12749697335211135,-7.293625868296171,1.3542713435560345,-0.03162676755022331,-0.0668998345562497,-0.5964415267203402,44.569250772169745,9.785469463674547,0.0,0.0,0.0,-1.0,0,0
605336,2026-07-22,8.9,0.2439839807833669,1.024223786287339,-0.40976213639072223,-1,-0.03598896970228898,-0.5037974971508832,0.3986948732892414,86823060.0,0.13796147671002038,16.704833830761913,1.6240692461985358,-0.388693198380915,-0.013896594403727591,0.05324726033295472,51.15295796912472,40.52984271442553,0.0,0.0,0.0,-1.0,0,0
603929,2026-07-22,168.0,0.24376568239477045,0.8416354030203459,-0.16275314673998953,-1,-0.23720423520164843,-0.06931853520314375,0.4609802505964867,387758235.0,0.13216411564547179,1.8982636427680148,1.2235091695048896,-2.2331918126251447,-0.06468622182359018,-0.43099763366931526,28.346217369503222,18.730299048255112,0.0,0.0,0.0,-1.0,0,0
603601,2026-07-22,7.93,0.24146875914933838,0.9329220960930743,-0.4720548583953893,-1,-0.5417465006013387,-0.008543705886139176,0.5991440292717627,4824827014.0,0.10664745089629735,4.053475620305772,0.9006058152186316,-0.06356781820945367,-0.03926456132100542,-0.6165508188605578,3.864877022234694,11.215579619268004,0.0,0.0,0.0,-1.0,0,0
603052,2026-07-22,52.05,0.24144050671195258,0.8555415880738261,-0.40416455209043245,-1,-0.13096952033351847,-0.03563331619427419,0.5896454533713773,317261668.0,0.11504048304980023,6.383728840828702,1.0150723395729702,-0.5954905947303919,-0.03493963546912904,-0.43273073752234414,30.992790153285426,14.313594714865332,0.0,0.0,0.0,-1.0,0,0
605186,2026-07-22,22.89,0.2414116720372506,0.7874357805731532,-0.1717525027437552,-1,-0.11635553458959105,-0.41989253606938215,0.31237214730038393,194197385.0,0.1010734569012824,8.245485711997873,1.4167348909216033,-0.5465422435672816,-0.023759678106911597,-0.23893696390775587,42.67478031316761,36.35080570101485,0.0,0.0,0.0,-1.0,0,0
002026,2026-07-22,9.22,0.241022850443193,3.1091590944860292,-0.23144250412775025,-1,-0.21064148021721357,0.29039051423903894,0.615416867781035,1039086907.0,0.1382088627058032,72.04280930560674,1.7510950895329616,0.06513320428171887,-0.007404481458763379,-0.5935398976269156,52.33322903914066,34.02769066162159,0.0,0.0,0.0,-1.0,0,0
002426,2026-07-22,2.43,0.24086570847391936,0.6770394411923246,-0.34468964914970834,-1,-0.16086665228954325,-0.10030385221492678,0.5519127582465424,10506422300.0,0.10170487944080338,-2.404376753836008,1.061204952887381,-0.0270921626117534,-0.06357266493445868,-0.5710283961218732,22.95501081599592,9.359748337535526,0.0,0.0,0.0,-1.0,0,0
000823,2026-07-22,13.54,0.24083697970716747,0.929764427204814,-0.2612329153694526,-1,-0.1927633176001895,0.023850925838766874,0.7635681504675431,1267183115.0,0.15161426460159003,-4.2977920979565205,1.3414483564246964,-0.10132220658704227,-0.19387404920478746,-0.5484806451948047,16.124295193960933,8.455471267605972,0.0,0.0,0.0,-1.0,0,0
002645,2026-07-22,17.37,0.24073818318724904,0.8837662864787561,-0.3129327133166746,-1,-0.2513138500881501,0.08422823976689783,0.7984845067807104,1349799618.0,0.11390739369358206,4.53517994094949,0.9219423316395944,-0.08860885385221318,-0.1195301026402451,-0.3623581058282681,20.23817654998426,8.77155471697658,0.0,0.0,0.0,-1.0,0,0
