date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-26,002839,breakout,0.014174110992453113,0.04092813406380922,0.01041666666666674,0.13541666666666674,0.05989583333333348,0.0390625,0.02604166666666674
2024-09-26,002926,breakout,0.01686960416777812,0.14050918466000645,0.08258774948382674,0.31383344803854096,0.12112869924294567,0.10185822436338632,0.14590502408809347
2024-09-26,002948,breakout,0.01553278429955645,0.08604576216564615,-0.008875739644970349,0.0976331360946745,0.026627218934911268,0.044378698224851965,0.047337278106508895
2024-09-26,002958,breakout,0.014737250910191383,0.056397035127296165,0.00766283524904221,0.13026819923371669,0.07279693486590033,0.06130268199233724,0.07279693486590033
2024-09-26,600109,breakout,0.017959186868165944,0.20947470190138576,0.07843137254901977,0.3075980392156863,0.11642156862745079,0.06495098039215685,0.10661764705882337
2024-09-26,600155,breakout,0.022431140024041382,0.48469223332259104,0.07605633802816891,0.3014084507042254,0.10704225352112684,0.03802816901408468,0.10140845070422544
2024-09-26,600210,breakout,0.01808818549713784,0.2191427650660651,0.027027027027027195,0.1351351351351351,0.038610038610038755,0.0038610038610038533,0.11583011583011604
2024-09-26,600639,breakout,0.01678425981828436,0.13793103448275862,0.020742975674146846,0.21780124457854044,0.08108617763530068,-0.0018857250612860366,0.022628700735432883
2024-09-26,600649,breakout,0.02939667261782094,0.8140509184660006,0.10148514851485158,0.2277227722772277,0.1831683168316831,0.06683168316831667,0.2277227722772277
2024-09-26,600663,breakout,0.022497832720698628,0.4885594585884628,0.05954314171267727,0.2327595539677385,0.06062574428927148,0.0454693082169535,0.1504817581465845
2024-09-26,601668,breakout,0.019345960193292048,0.29390912020625204,0.0036304229442729596,0.11072789980032671,0.09439099655109806,0.07442367035759645,0.04356507533127596
2024-09-26,601818,breakout,0.015013393650557122,0.06509829197550758,-0.015055706112616751,0.04215597711532659,0.012044564890093312,0.0,-0.01806684733514008
2024-09-26,601997,breakout,0.0157783537937077,0.09378021269738962,0.022684310018903586,0.1266540642722116,0.07750472589792068,0.11531190926275992,0.07750472589792068
2024-09-30,000001,breakout,0.01759208978071026,0.04675910996452757,0.058947738870315014,0.0014077071969029742,0.004926975189160743,-0.01354918177019182,-0.04434277670244591
2024-09-30,000025,breakout,0.019307043586709115,0.11157691067397614,0.042959427207637235,-0.05727923627684972,-0.05906921241050134,-0.02028639618138428,0.07637231503579933
2024-09-30,000089,breakout,0.01560057154018822,0.009674298613350531,0.011477761836441891,-0.020086083213773254,-0.03012912482065999,-0.03586800573888094,0.007173601147776099
2024-09-30,000498,breakout,0.017203623527612608,0.03353756852628184,0.05284691442209355,0.0,-0.018752130923968546,-0.018752130923968546,0.06307534947153082
2024-09-30,000538,breakout,0.01900279508470198,0.09609803289261529,0.029175277425629087,-0.035948109685150165,-0.05591928173245575,-0.06425507528263541,-0.054356320441796946
2024-09-30,000631,breakout,0.02086169950086748,0.19026120606256047,0.024561403508771784,-0.08070175438596494,-0.056140350877193046,-0.09473684210526312,0.010526315789473717
2024-09-30,000651,breakout,0.02131723904723768,0.21670428893905191,0.0809974517655625,0.038906079359301016,0.04322897706589002,-0.021386967601019213,-0.10556971241354207
2024-09-30,000726,breakout,0.01950225020719802,0.12125120928732668,0.04200323101777048,-0.042003231017770704,-0.056542810985460545,-0.06785137318255263,-0.01938610662358642
