序号,日期,动作,槽位,代码,行业,成交价,股数,成交额,滑动成本,实现收益%,实现盈亏元,槽位现金,账户净值,大盘MA60,备注
181,2026-05-07,涨停跳过,2,002335,液冷服务器,47.352,0,0.0,0.0,,,33775.97,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
182,2026-05-07,涨停跳过,3,000889,算力租赁,5.35,0,0.0,0.0,,,37974.51,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
183,2026-05-12,涨停跳过,1,002081,新型城镇化,7.85,0,0.0,0.0,,,33104.42,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
184,2026-05-12,涨停跳过,2,002560,柔性直流输电,11.727,0,0.0,0.0,,,33775.97,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
185,2026-05-12,涨停跳过,3,000601,抽水蓄能,8.09,0,0.0,0.0,,,37974.51,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
186,2026-05-15,涨停跳过,1,002407,氟化工概念,36.276,0,0.0,0.0,,,33104.42,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
187,2026-05-15,涨停跳过,2,002196,人形机器人,15.36,0,0.0,0.0,,,33775.97,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
188,2026-05-15,涨停跳过,3,002918,智能家居,18.55,0,0.0,0.0,,,37974.51,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
189,2026-05-20,涨停跳过,1,001266,PCB概念,51.116,0,0.0,0.0,,,33104.42,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
190,2026-05-20,涨停跳过,2,002645,稀土永磁,25.008,0,0.0,0.0,,,33775.97,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
191,2026-05-20,涨停跳过,3,002126,液冷服务器,58.032,0,0.0,0.0,,,37974.51,104854.9,站上,"涨停封板, 14:45买不进, 本槽空置"
