序号,日期,动作,槽位,代码,行业,成交价,股数,成交额,滑动成本,实现收益%,实现盈亏元,槽位现金,账户净值,大盘MA60,备注
350,2026-05-14,卖出,3,002491,光纤概念,24.453,10700,261644.96,2093.16,6.73,16488.27,263613.58,598460.83,站上,到期
351,2026-05-14,买入,1,001210,建筑节能,20.988,1200,25185.08,201.48,,,129.53,334505.95,站上,持有至2026-05-19到期
352,2026-05-14,买入,2,002809,环氧丙烷,11.451,3900,44658.43,357.27,,,1119.21,334151.52,站上,持有至2026-05-19到期
353,2026-05-14,买入,3,002918,智能家居,16.995,15500,263420.64,2107.37,,,192.94,332060.88,站上,持有至2026-05-19到期
354,2026-05-19,卖出,1,001210,建筑节能,21.271,1200,25525.75,204.21,1.35,340.67,25655.28,354177.02,站上,到期
355,2026-05-19,卖出,2,002809,环氧丙烷,10.694,3900,41705.66,333.65,-6.61,-2952.77,42824.87,369410.09,站上,到期
356,2026-05-19,卖出,3,002918,智能家居,16.556,15500,256625.44,2053.0,-2.58,-6795.2,256818.38,583993.53,站上,到期
357,2026-05-19,买入,1,600246,存储芯片,14.031,1800,25256.45,202.05,,,398.83,325098.08,站上,持有至2026-05-22到期
358,2026-05-19,买入,2,000586,光纤概念,20.735,2000,41469.12,331.75,,,1355.75,324768.96,站上,持有至2026-05-22到期
359,2026-05-19,买入,3,600186,算力租赁,11.652,22000,256354.56,2050.84,,,463.82,322734.4,站上,持有至2026-05-22到期
360,2026-05-22,卖出,1,600246,存储芯片,15.564,1800,28016.06,224.13,10.93,2759.62,28414.9,329396.46,跌破,到期
361,2026-05-22,卖出,2,000586,光纤概念,17.479,2000,34958.08,279.66,-15.7,-6511.04,36313.83,335392.54,跌破,到期
362,2026-05-22,卖出,3,600186,算力租赁,11.656,22000,256432.0,2051.46,0.03,77.44,256895.82,580124.54,跌破,到期
363,2026-05-22,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
364,2026-05-27,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
365,2026-06-01,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
366,2026-06-04,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
367,2026-06-09,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
368,2026-06-12,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
369,2026-06-17,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
370,2026-06-23,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
371,2026-06-26,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
372,2026-07-01,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
373,2026-07-06,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
374,2026-07-09,空仓等待,-,,,,,,,,,28414.9,321624.54,跌破,"MA60空头, 本周期不建仓, 现金等待"
