序号,日期,动作,槽位,代码,行业,成交价,股数,成交额,滑动成本,实现收益%,实现盈亏元,槽位现金,账户净值,大盘MA60,备注
212,2025-12-02,买入,2,000735,海南自贸区,9.395,10400,97703.42,781.63,,,922.33,151495.63,站上,持有至2025-12-05到期
213,2025-12-02,买入,3,000547,军工信息化,16.481,2500,41202.0,329.62,,,694.3,151168.63,站上,持有至2025-12-05到期
214,2025-12-05,卖出,1,002702,网红经济,9.474,1300,12315.68,98.53,7.29,836.58,12676.69,164042.31,站上,到期
215,2025-12-05,卖出,2,000735,海南自贸区,9.107,10400,94708.22,757.67,-3.07,-2995.2,95630.55,251223.53,站上,到期
216,2025-12-05,卖出,3,000547,军工信息化,20.405,2500,51013.6,408.11,23.81,9811.6,51707.9,211440.13,站上,到期
217,2025-12-05,买入,1,600105,共封装光学(CPO),17.257,700,12079.87,96.64,,,596.81,159919.26,站上,持有至2025-12-10到期
218,2025-12-05,买入,2,000547,军工信息化,20.735,4600,95378.98,763.03,,,251.57,159162.28,站上,持有至2025-12-10到期
219,2025-12-05,买入,3,000901,军民融合,21.4,2400,51359.62,410.88,,,348.28,158754.67,站上,持有至2025-12-10到期
220,2025-12-10,卖出,1,600105,共封装光学(CPO),18.977,700,13283.87,106.27,9.97,1204.0,13880.69,189237.54,站上,到期
221,2025-12-10,卖出,2,000547,军工信息化,20.574,4600,94640.77,757.13,-0.77,-738.21,94892.34,264093.31,站上,到期
222,2025-12-10,卖出,3,000901,军民融合,23.55,2400,56520.19,452.16,10.05,5160.58,56868.47,222617.5,站上,到期
223,2025-12-10,买入,1,002285,租售同权,3.195,4300,13740.05,109.92,,,140.64,165532.45,站上,持有至2025-12-15到期
224,2025-12-10,买入,2,000002,租售同权,5.292,17900,94726.8,757.81,,,165.54,164780.65,站上,持有至2025-12-15到期
225,2025-12-10,买入,3,002149,航空发动机,26.47,2100,55587.17,444.7,,,1281.3,164339.48,站上,持有至2025-12-15到期
226,2025-12-15,卖出,1,002285,租售同权,3.045,4300,13095.39,104.76,-4.69,-644.66,13236.03,178494.88,站上,到期
227,2025-12-15,卖出,2,000002,租售同权,4.831,17900,86475.62,691.8,-8.71,-8251.18,86641.16,249084.49,站上,到期
228,2025-12-15,卖出,3,002149,航空发动机,29.929,2100,62850.14,502.8,13.07,7262.98,64131.45,227365.64,站上,到期
229,2025-12-15,买入,1,600151,军民融合,17.076,700,11952.86,95.62,,,1283.17,163913.77,站上,持有至2025-12-18到期
230,2025-12-15,买入,2,000825,特钢概念,4.899,17600,86220.29,689.76,,,420.87,163229.48,站上,持有至2025-12-18到期
231,2025-12-15,买入,3,002682,职业教育,12.025,5300,63734.83,509.88,,,396.62,162723.65,站上,持有至2025-12-18到期
232,2025-12-18,卖出,1,600151,军民融合,18.828,700,13179.71,105.44,10.26,1226.85,14462.88,164297.36,站上,到期
233,2025-12-18,卖出,2,000825,特钢概念,4.791,17600,84327.94,674.62,-2.19,-1892.35,84748.81,235867.3,站上,到期
234,2025-12-18,卖出,3,002682,职业教育,9.771,5300,51787.36,414.3,-18.75,-11947.47,52183.98,203600.66,站上,到期
235,2025-12-18,买入,1,002361,航空发动机,7.489,1900,14229.94,113.84,,,232.94,151282.72,站上,持有至2025-12-23到期
236,2025-12-18,买入,2,002727,医药电商,14.041,6000,84248.64,673.99,,,500.17,150614.08,站上,持有至2025-12-23到期
237,2025-12-18,买入,3,002703,长安汽车概念,16.047,3200,51351.55,410.81,,,832.42,150206.53,站上,持有至2025-12-23到期
238,2025-12-23,卖出,1,002361,航空发动机,9.811,1900,18640.67,149.13,31.0,4410.74,18873.61,181565.2,站上,到期
239,2025-12-23,卖出,2,002727,医药电商,13.59,6000,81542.4,652.34,-3.21,-2706.24,82042.57,243116.6,站上,到期
240,2025-12-23,卖出,3,002703,长安汽车概念,18.412,3200,58916.86,471.33,14.73,7565.31,59749.29,220057.47,站上,到期
241,2025-12-23,买入,1,000036,盐湖提锂,6.179,3000,18537.12,148.3,,,336.49,160518.35,站上,持有至2025-12-26到期
242,2025-12-23,买入,2,002272,液冷服务器,16.047,5100,81841.54,654.73,,,201.03,159868.81,站上,持有至2025-12-26到期
243,2025-12-23,买入,3,002407,氟化工概念,32.77,1800,58986.14,471.89,,,763.14,159400.67,站上,持有至2025-12-26到期
244,2025-12-26,卖出,1,000036,盐湖提锂,7.748,3000,23242.56,185.94,25.38,4705.44,23579.05,191346.23,站上,到期
245,2025-12-26,卖出,2,002272,液冷服务器,16.12,5100,82212.0,657.7,0.45,370.46,82413.03,251046.23,站上,到期
246,2025-12-26,卖出,3,002407,氟化工概念,36.654,1800,65977.92,527.82,11.85,6991.78,66741.06,239243.15,站上,到期
247,2025-12-26,买入,1,002163,海南自贸区,22.932,1000,22932.0,183.46,,,647.05,172551.15,站上,持有至2025-12-31到期
248,2025-12-26,买入,2,001309,存储芯片,240.912,300,72273.6,578.19,,,10139.43,171977.55,站上,持有至2025-12-31到期
249,2025-12-26,买入,3,002759,氟化工概念,49.896,1300,64864.8,518.92,,,1876.26,171462.75,站上,持有至2025-12-31到期
250,2025-12-31,卖出,1,002163,海南自贸区,23.649,1000,23649.28,189.19,3.13,717.28,24296.33,192192.03,站上,到期
251,2025-12-31,卖出,2,001309,存储芯片,230.035,300,69010.46,552.08,-4.51,-3263.14,79149.89,234728.49,站上,到期
252,2025-12-31,卖出,3,002759,氟化工概念,46.059,1300,59876.13,479.01,-7.69,-4988.67,61752.39,225557.62,站上,到期
253,2025-12-31,买入,1,002177,互联网金融,9.485,2500,23713.2,189.71,,,583.13,165010.42,站上,持有至2026-01-07到期
254,2025-12-31,买入,2,002565,卫星导航,18.477,4200,77601.89,620.82,,,1548.01,164394.53,站上,持有至2026-01-07到期
255,2025-12-31,买入,3,002151,卫星导航,45.793,1300,59531.47,476.25,,,2220.92,163922.06,站上,持有至2026-01-07到期
256,2026-01-07,卖出,1,002177,互联网金融,8.829,2500,22072.0,176.58,-6.92,-1641.2,22655.13,197583.06,站上,到期
257,2026-01-07,卖出,2,002565,卫星导航,19.304,4200,81078.14,648.63,4.48,3476.26,82626.15,260695.2,站上,到期
258,2026-01-07,卖出,3,002151,卫星导航,57.238,1300,74409.92,595.28,24.99,14878.45,76630.84,256922.12,站上,到期
259,2026-01-07,买入,1,002796,共封装光学(CPO),31.409,700,21986.5,175.89,,,668.64,181737.63,站上,持有至2026-01-12到期
260,2026-01-07,买入,2,603052,共封装光学(CPO),40.733,2000,81466.56,651.73,,,1159.59,181091.07,站上,持有至2026-01-12到期
261,2026-01-07,买入,3,002519,军工信息化,8.689,8800,76462.85,611.7,,,167.99,180484.22,站上,持有至2026-01-12到期
262,2026-01-12,卖出,1,002796,共封装光学(CPO),34.77,700,24338.72,194.71,10.7,2352.22,25007.36,231713.94,站上,到期
263,2026-01-12,卖出,2,603052,共封装光学(CPO),44.352,2000,88704.64,709.64,8.88,7238.08,89864.23,296243.58,站上,到期
264,2026-01-12,卖出,3,002519,军工信息化,11.378,8800,100128.51,801.03,30.95,23665.66,100296.5,316104.09,站上,到期
265,2026-01-12,买入,1,000981,减速器,5.171,4800,24820.99,198.57,,,186.37,214971.1,站上,持有至2026-01-15到期
266,2026-01-12,买入,2,000889,算力租赁,3.972,22600,89756.35,718.05,,,107.88,214258.75,站上,持有至2026-01-15到期
267,2026-01-12,买入,3,002935,军民融合,25.674,3900,100127.66,801.02,,,168.84,213464.08,站上,持有至2026-01-15到期
268,2026-01-15,卖出,1,000981,减速器,5.059,4800,24284.16,194.27,-2.16,-536.83,24470.53,240147.24,站上,到期
269,2026-01-15,卖出,2,000889,算力租赁,3.78,22600,85417.15,683.34,-4.83,-4339.2,85525.03,298372.4,站上,到期
270,2026-01-15,卖出,3,002935,军民融合,23.372,3900,91148.93,729.19,-8.97,-8978.74,91317.77,293197.32,站上,到期
271,2026-01-15,买入,1,002119,存储芯片,20.019,1200,24022.66,192.18,,,447.87,201122.67,站上,持有至2026-01-20到期
272,2026-01-15,买入,2,002636,PCB概念,18.184,4700,85466.3,683.73,,,58.73,200444.36,站上,持有至2026-01-20到期
273,2026-01-15,买入,3,002796,共封装光学(CPO),39.816,2200,87595.2,700.76,,,3722.57,199749.16,站上,持有至2026-01-20到期
274,2026-01-20,卖出,1,002119,存储芯片,23.719,1200,28462.46,227.7,18.48,4439.81,28910.33,256012.63,站上,到期
275,2026-01-20,卖出,2,002636,PCB概念,20.356,4700,95672.45,765.38,11.94,10206.14,95731.17,323698.08,站上,到期
276,2026-01-20,卖出,3,002796,共封装光学(CPO),43.261,2200,95174.46,761.4,8.65,7579.26,98897.03,319480.54,站上,到期
277,2026-01-20,买入,1,002716,金属铅,12.499,2300,28748.16,229.99,,,162.17,223310.38,站上,持有至2026-01-23到期
278,2026-01-20,买入,2,002969,海峡两岸,19.071,5000,95356.8,762.85,,,374.37,222553.58,站上,持有至2026-01-23到期
279,2026-01-20,买入,3,000670,存储芯片,8.568,11500,98532.0,788.26,,,365.03,221771.58,站上,持有至2026-01-23到期
280,2026-01-23,卖出,1,002716,金属铅,16.308,2300,37509.5,300.08,30.48,8761.34,37671.68,301308.08,站上,到期
281,2026-01-23,卖出,2,002969,海峡两岸,22.985,5000,114923.2,919.39,20.52,19566.4,115297.57,387519.28,站上,到期
282,2026-01-23,卖出,3,000670,存储芯片,9.612,11500,110543.52,884.35,12.19,12011.52,110908.55,375312.8,站上,到期
283,2026-01-23,买入,1,000561,军民融合,13.255,2800,37114.56,296.92,,,557.12,263583.24,站上,持有至2026-01-28到期
284,2026-01-23,买入,2,600118,国产航母,109.771,1000,109771.2,878.17,,,5526.37,262712.04,站上,持有至2026-01-28到期
285,2026-01-23,买入,3,000603,金属铅,51.912,2100,109015.2,872.12,,,1893.35,261846.84,站上,持有至2026-01-28到期
286,2026-01-28,卖出,1,000561,军民融合,11.815,2800,33081.22,264.65,-10.87,-4033.34,33638.33,299142.06,站上,到期
287,2026-01-28,卖出,2,600118,国产航母,92.722,1000,92722.24,741.78,-15.53,-17048.96,98248.61,355686.3,站上,到期
288,2026-01-28,卖出,3,000603,金属铅,66.742,2100,140157.7,1121.26,28.57,31142.5,142051.05,415226.0,站上,到期
289,2026-01-28,买入,1,000751,金属锌,7.167,4600,32967.65,263.74,,,670.69,273676.35,站上,持有至2026-02-02到期
290,2026-01-28,买入,2,000758,金属锌,9.072,10800,97977.6,783.82,,,271.01,272898.75,站上,持有至2026-02-02到期
291,2026-01-28,买入,3,000878,黄金概念,27.004,5200,140422.46,1123.38,,,1628.58,271784.28,站上,持有至2026-02-02到期
292,2026-02-02,卖出,1,000751,金属锌,6.14,4600,28246.21,225.97,-14.32,-4721.44,28916.89,282730.49,站上,到期
293,2026-02-02,卖出,2,000758,金属锌,7.093,10800,76602.24,612.82,-21.82,-21375.36,76873.25,322542.73,站上,到期
294,2026-02-02,卖出,3,000878,黄金概念,23.679,5200,123131.01,985.05,-12.31,-17291.46,124759.59,354673.74,站上,到期
295,2026-02-02,买入,1,600172,培育钻石,7.268,3900,28343.95,226.75,,,572.94,230324.79,站上,持有至2026-02-05到期
296,2026-02-02,买入,2,002358,柔性直流输电,7.6,10100,76763.23,614.11,,,110.02,229715.56,站上,持有至2026-02-05到期
297,2026-02-02,买入,3,002112,智能电网,21.803,5700,124277.33,994.22,,,482.26,228729.23,站上,持有至2026-02-05到期
298,2026-02-05,卖出,1,600172,培育钻石,7.5,3900,29248.13,233.99,3.19,904.18,29821.07,279856.36,站上,到期
299,2026-02-05,卖出,2,002358,柔性直流输电,7.261,10100,73340.54,586.72,-4.46,-3422.69,73450.57,319672.9,站上,到期
300,2026-02-05,卖出,3,002112,智能电网,22.915,5700,130616.64,1044.93,5.1,6339.31,131098.9,366040.54,站上,到期
301,2026-02-05,买入,1,002702,网红经济,7.752,3800,29455.78,235.65,,,365.29,234136.76,站上,持有至2026-02-10到期
302,2026-02-05,买入,2,002361,航空发动机,13.961,5200,72596.16,580.77,,,854.41,233560.6,站上,持有至2026-02-10到期
303,2026-02-05,买入,3,002969,海峡两岸,25.492,5100,130010.83,1040.09,,,1088.07,232528.77,站上,持有至2026-02-10到期
304,2026-02-10,卖出,1,002702,网红经济,7.182,3800,27291.9,218.34,-7.35,-2163.87,27657.2,275814.68,站上,到期
305,2026-02-10,卖出,2,002361,航空发动机,14.662,5200,76241.15,609.93,5.02,3644.99,77095.56,323711.83,站上,到期
306,2026-02-10,卖出,3,002969,海峡两岸,30.177,5100,153900.86,1231.21,18.38,23890.03,154988.94,414883.69,站上,到期
307,2026-02-10,买入,1,000559,人形机器人,19.686,1400,27560.74,220.49,,,96.46,259522.96,站上,持有至2026-02-13到期
308,2026-02-10,买入,2,002905,文化传媒概念,15.16,5000,75801.6,606.41,,,1293.96,258921.36,站上,持有至2026-02-13到期
309,2026-02-10,买入,3,002969,海峡两岸,30.663,5000,153316.8,1226.53,,,1672.14,257704.56,站上,持有至2026-02-13到期
310,2026-02-13,卖出,1,000559,人形机器人,20.148,1400,28206.53,225.65,2.34,645.79,28302.99,287603.08,站上,到期
311,2026-02-13,卖出,2,002905,文化传媒概念,12.221,5000,61107.2,488.86,-19.39,-14694.4,62401.16,320926.28,站上,到期
312,2026-02-13,卖出,3,002969,海峡两岸,29.81,5000,149048.0,1192.38,-2.78,-4268.8,150720.14,391674.28,站上,到期
313,2026-02-13,买入,1,002703,长安汽车概念,23.124,1200,27748.22,221.99,,,554.77,241204.06,站上,持有至2026-02-26到期
314,2026-02-13,买入,2,000859,光刻胶,12.066,5100,61535.38,492.28,,,865.78,240715.68,站上,持有至2026-02-26到期
315,2026-02-13,买入,3,000021,存储芯片,32.548,4600,149722.27,1197.78,,,997.86,239527.41,站上,持有至2026-02-26到期
316,2026-02-26,卖出,1,002703,长安汽车概念,24.939,1200,29926.66,239.41,7.85,2178.43,30481.42,277566.07,站上,到期
317,2026-02-26,卖出,2,000859,光刻胶,11.934,5100,60862.18,486.9,-1.09,-673.2,61727.96,307648.24,站上,到期
318,2026-02-26,卖出,3,000021,存储芯片,34.412,4600,158297.41,1266.38,5.73,8575.14,159295.27,411078.65,站上,到期
319,2026-02-26,买入,1,002272,液冷服务器,19.364,1500,29045.52,232.36,,,1435.9,251274.13,站上,持有至2026-03-03到期
320,2026-02-26,买入,2,002428,光纤概念,44.745,1300,58168.66,465.35,,,3559.3,250812.48,站上,持有至2026-03-03到期
321,2026-02-26,买入,3,002008,光纤概念,70.278,2200,154611.07,1236.89,,,4684.2,249585.4,站上,持有至2026-03-03到期
322,2026-03-03,卖出,1,002272,液冷服务器,18.997,1500,28495.2,227.96,-1.89,-550.32,29931.1,290447.6,站上,到期
323,2026-03-03,卖出,2,002428,光纤概念,43.549,1300,56613.44,452.91,-2.67,-1555.22,60172.74,316022.04,站上,到期
324,2026-03-03,卖出,3,002008,光纤概念,69.886,2200,153750.08,1230.0,-0.56,-860.99,158434.28,403528.12,站上,到期
325,2026-03-03,买入,1,600617,天然气,3.73,8000,29836.8,238.69,,,94.3,248301.32,站上,持有至2026-03-06到期
326,2026-03-03,买入,2,002554,天然气,5.171,11600,59984.06,479.87,,,188.68,247825.26,站上,持有至2026-03-06到期
327,2026-03-03,买入,3,600108,代糖概念,4.848,32600,158060.45,1264.48,,,373.83,246570.81,站上,持有至2026-03-06到期
328,2026-03-06,卖出,1,600617,天然气,3.412,8000,27299.84,218.4,-8.5,-2536.96,27394.14,272256.65,站上,到期
329,2026-03-06,卖出,2,002554,天然气,4.464,11600,51782.4,414.26,-13.67,-8201.66,51971.08,295591.05,站上,到期
330,2026-03-06,卖出,3,600108,代糖概念,5.476,32600,178512.38,1428.1,12.94,20451.94,178886.22,438203.44,站上,到期
331,2026-03-06,买入,1,600227,化肥,3.316,8200,27193.82,217.55,,,200.32,258035.61,站上,持有至2026-03-11到期
332,2026-03-06,买入,2,002648,煤化工概念,27.125,1900,51538.03,412.3,,,433.05,257626.58,站上,持有至2026-03-11到期
333,2026-03-06,买入,3,000534,航空发动机,41.57,4300,178750.66,1430.01,,,135.56,256207.92,站上,持有至2026-03-11到期
334,2026-03-11,卖出,1,600227,化肥,4.018,8200,32944.32,263.55,21.15,5750.5,33144.64,321161.24,站上,到期
335,2026-03-11,卖出,2,002648,煤化工概念,27.707,1900,52642.46,421.14,2.14,1104.43,53075.51,344317.71,站上,到期
336,2026-03-11,卖出,3,000534,航空发动机,46.029,4300,197923.84,1583.39,10.73,19173.18,198059.4,483799.55,站上,到期
337,2026-03-11,买入,1,002092,煤化工概念,8.165,4000,32659.2,261.27,,,485.44,284020.35,站上,持有至2026-03-16到期
338,2026-03-11,买入,2,000899,抽水蓄能,16.279,3200,52093.44,416.75,,,982.07,283606.91,站上,持有至2026-03-16到期
339,2026-03-11,买入,3,002455,磷化工,14.848,13300,197476.27,1579.81,,,583.13,282039.64,站上,持有至2026-03-16到期
340,2026-03-16,卖出,1,002092,煤化工概念,8.115,4000,32458.24,259.67,-0.62,-200.96,32943.68,315230.88,站上,到期
341,2026-03-16,卖出,2,000899,抽水蓄能,13.61,3200,43552.77,348.42,-16.39,-8540.67,44534.84,325455.64,站上,到期
342,2026-03-16,卖出,3,002455,磷化工,14.682,13300,195265.28,1562.12,-1.12,-2210.99,195848.41,470166.92,站上,到期
343,2026-03-16,买入,1,002636,PCB概念,32.216,1000,32215.68,257.73,,,728.0,273071.24,站上,持有至2026-03-19到期
344,2026-03-16,买入,2,001309,存储芯片,354.473,100,35447.33,283.58,,,9087.51,272789.92,站上,持有至2026-03-19到期
345,2026-03-16,买入,3,002831,液冷服务器,38.324,5100,195453.22,1563.63,,,395.19,271238.7,站上,持有至2026-03-19到期
346,2026-03-19,卖出,1,002636,PCB概念,33.331,1000,33331.2,266.65,3.46,1115.52,34059.2,308709.9,站上,到期
347,2026-03-19,卖出,2,001309,存储芯片,341.843,100,34184.32,273.47,-3.56,-1263.01,43271.83,306394.22,站上,到期
348,2026-03-19,卖出,3,002831,液冷服务器,35.166,5100,179348.64,1434.79,-8.24,-16104.58,179743.83,437869.86,站上,到期
349,2026-03-19,买入,1,600186,算力租赁,7.167,4700,33684.34,269.47,,,374.86,256807.52,站上,持有至2026-03-24到期
350,2026-03-19,买入,2,000815,算力租赁,19.475,2200,42844.03,342.75,,,427.8,256467.49,站上,持有至2026-03-24到期
351,2026-03-19,买入,3,600617,天然气,3.659,49100,179658.86,1437.27,,,84.97,255041.63,站上,持有至2026-03-24到期
352,2026-03-24,卖出,1,600186,算力租赁,6.716,4700,31564.45,252.52,-6.29,-2119.89,31939.31,308752.08,站上,到期
353,2026-03-24,卖出,2,000815,算力租赁,20.396,2200,44870.14,358.96,4.73,2026.11,45297.94,324355.22,站上,到期
354,2026-03-24,卖出,3,600617,天然气,4.206,49100,206518.53,1652.15,14.95,26859.66,206603.5,492024.75,站上,到期
355,2026-03-24,买入,1,600666,算力租赁,4.838,6600,31933.44,255.47,,,5.87,283587.31,站上,持有至2026-03-27到期
356,2026-03-24,买入,2,600186,算力租赁,6.824,6600,45039.46,360.32,,,258.49,283229.85,站上,持有至2026-03-27到期
357,2026-03-24,买入,3,000539,超超临界发电,6.834,30200,206394.05,1651.15,,,209.45,281591.8,站上,持有至2026-03-27到期
358,2026-03-27,卖出,1,600666,算力租赁,6.031,6600,39806.98,318.46,24.66,7873.54,39812.85,353004.78,站上,到期
359,2026-03-27,卖出,2,600186,算力租赁,7.083,6600,46747.01,373.98,3.79,1707.55,47005.49,360349.79,站上,到期
360,2026-03-27,卖出,3,000539,超超临界发电,6.884,30200,207911.3,1663.29,0.74,1517.25,208120.74,504527.08,站上,到期
361,2026-03-27,买入,1,000155,盐湖提锂,16.289,2400,39094.27,312.75,,,718.57,294628.81,站上,持有至2026-04-01到期
362,2026-03-27,买入,2,002240,盐湖提锂,42.568,1100,46824.62,374.6,,,180.87,294257.19,站上,持有至2026-04-01到期
363,2026-03-27,买入,3,002361,航空发动机,13.749,15100,207611.71,1660.89,,,509.03,292609.48,站上,持有至2026-04-01到期
364,2026-04-01,卖出,1,000155,盐湖提锂,15.307,2400,36735.74,293.89,-6.03,-2358.53,37454.32,368436.22,站上,到期
365,2026-04-01,卖出,2,002240,盐湖提锂,39.115,1100,43026.02,344.21,-8.11,-3798.61,43206.89,373693.24,站上,到期
366,2026-04-01,卖出,3,002361,航空发动机,16.864,15100,254646.4,2037.17,22.66,47034.69,255155.43,592516.64,站上,到期
367,2026-04-01,买入,1,600594,医药电商,4.395,8500,37356.48,298.85,,,97.84,335520.16,站上,持有至2026-04-07到期
368,2026-04-01,买入,2,000788,仿制药一致性评价,6.612,6500,42981.12,343.85,,,225.77,335179.04,站上,持有至2026-04-07到期
369,2026-04-01,买入,3,002645,稀土永磁,18.577,13700,254510.93,2036.09,,,644.5,333159.11,站上,持有至2026-04-07到期
370,2026-04-07,卖出,1,600594,医药电商,4.97,8500,42244.32,337.95,13.08,4887.84,42342.16,374632.43,站上,到期
371,2026-04-07,卖出,2,000788,仿制药一致性评价,6.855,6500,44555.68,356.45,3.66,1574.56,44781.45,375173.11,站上,到期
372,2026-04-07,卖出,3,002645,稀土永磁,18.63,13700,255227.71,2041.82,0.28,716.78,255872.22,600281.82,站上,到期
373,2026-04-07,买入,1,600227,化肥,3.851,10900,41971.1,335.77,,,371.05,342662.72,站上,持有至2026-04-10到期
374,2026-04-07,买入,2,600110,PET铜箔,9.707,4600,44652.38,357.22,,,129.06,342308.33,站上,持有至2026-04-10到期
375,2026-04-07,买入,3,002491,光纤概念,13.931,18300,254929.25,2039.43,,,942.97,340285.08,站上,持有至2026-04-10到期
376,2026-04-10,卖出,1,600227,化肥,3.71,10900,40439.87,323.52,-3.65,-1531.23,40810.93,424746.96,站上,到期
377,2026-04-10,卖出,2,600110,PET铜箔,9.801,4600,45084.42,360.68,0.97,432.03,45213.48,427777.37,站上,到期
378,2026-04-10,卖出,3,002491,光纤概念,14.473,18300,264861.02,2118.89,3.9,9931.78,265803.99,618825.4,站上,到期
379,2026-04-10,买入,1,002074,钠离子电池,39.12,1000,39120.48,312.96,,,1690.45,351517.92,站上,持有至2026-04-15到期
380,2026-04-10,买入,2,001309,存储芯片,450.818,100,45081.79,360.65,,,131.69,351160.12,站上,持有至2026-04-15到期
381,2026-04-10,买入,3,002733,固态电池,30.492,8700,265280.4,2122.24,,,523.59,349054.72,站上,持有至2026-04-15到期
382,2026-04-15,卖出,1,002074,钠离子电池,38.41,1000,38410.24,307.28,-1.82,-710.24,40100.69,405241.96,站上,到期
383,2026-04-15,卖出,2,001309,存储芯片,497.19,100,49719.04,397.75,10.29,4637.25,49850.73,416298.0,站上,到期
384,2026-04-15,卖出,3,002733,固态电池,29.919,8700,260292.86,2082.34,-1.88,-4987.54,260816.46,613159.87,站上,到期
385,2026-04-15,买入,1,002124,猪肉,3.165,12600,39880.51,319.04,,,220.17,350451.36,站上,持有至2026-04-20到期
386,2026-04-15,买入,2,002589,医药电商,3.619,13700,49576.46,396.61,,,274.26,350057.89,站上,持有至2026-04-20到期
387,2026-04-15,买入,3,000788,仿制药一致性评价,6.824,38200,260682.91,2085.46,,,133.54,347988.98,站上,持有至2026-04-20到期
388,2026-04-20,卖出,1,002124,猪肉,3.036,12600,38247.55,305.98,-4.09,-1632.96,38467.73,374250.53,站上,到期
389,2026-04-20,卖出,2,002589,医药电商,3.403,13700,46615.07,372.92,-5.97,-2961.39,46889.33,382309.6,站上,到期
390,2026-04-20,卖出,3,000788,仿制药一致性评价,6.547,38200,250103.04,2000.82,-4.06,-10579.87,250236.58,587713.64,站上,到期
391,2026-04-20,买入,1,002536,液冷服务器,40.985,900,36886.75,295.09,,,1580.97,335300.89,站上,持有至2026-04-23到期
392,2026-04-20,买入,2,002361,航空发动机,20.795,2200,45749.09,365.99,,,1140.25,334937.8,站上,持有至2026-04-23到期
393,2026-04-20,买入,3,002418,液冷服务器,6.864,36400,249867.07,1998.94,,,369.51,332954.73,站上,持有至2026-04-23到期
394,2026-04-23,卖出,1,002536,液冷服务器,37.508,900,33756.77,270.05,-8.49,-3129.98,35337.74,368242.5,站上,到期
395,2026-04-23,卖出,2,002361,航空发动机,22.806,2200,50173.38,401.39,9.67,4424.29,51313.62,382934.88,站上,到期
396,2026-04-23,卖出,3,002418,液冷服务器,6.458,36400,235068.29,1880.55,-5.92,-14798.78,235437.8,559053.16,站上,到期
397,2026-04-23,买入,1,002242,净水概念,11.35,3100,35185.25,281.48,,,152.49,321809.92,站上,持有至2026-04-28到期
398,2026-04-23,买入,2,000537,绿色电力,11.622,4400,51137.86,409.1,,,175.77,321404.06,站上,持有至2026-04-28到期
399,2026-04-23,买入,3,000890,净水概念,16.894,13900,234827.71,1878.62,,,610.09,319540.35,站上,持有至2026-04-28到期
400,2026-04-28,卖出,1,002242,净水概念,10.575,3100,32781.63,262.25,-6.83,-2403.62,32934.13,343070.98,站上,到期
401,2026-04-28,卖出,2,000537,绿色电力,10.099,4400,44433.66,355.47,-13.11,-6704.19,44609.43,352434.64,站上,到期
402,2026-04-28,卖出,3,000890,净水概念,15.773,13900,219241.92,1753.94,-6.64,-15585.79,219852.01,518405.56,站上,到期
403,2026-04-28,买入,1,600248,煤化工概念,3.73,8800,32820.48,262.56,,,113.65,297135.08,站上,持有至2026-05-06到期
404,2026-04-28,买入,2,000889,算力租赁,4.949,9000,44543.52,356.35,,,65.91,296781.56,站上,持有至2026-05-06到期
405,2026-04-28,买入,3,002575,算力租赁,6.854,32000,219340.8,1754.73,,,511.21,295040.76,站上,持有至2026-05-06到期
406,2026-05-06,卖出,1,600248,煤化工概念,3.472,8800,30553.6,244.43,-6.91,-2266.88,30667.25,319744.36,站上,到期
407,2026-05-06,卖出,2,000889,算力租赁,4.821,9000,43390.08,347.12,-2.59,-1153.44,43455.99,336294.44,站上,到期
408,2026-05-06,卖出,3,002575,算力租赁,6.954,32000,222525.44,1780.2,1.45,3184.64,223036.65,521479.88,站上,到期
409,2026-05-06,买入,1,600589,算力租赁,11.169,2700,30155.33,241.24,,,511.92,296920.56,站上,持有至2026-05-11到期
410,2026-05-06,买入,2,000967,算力租赁,15.049,2800,42138.43,337.11,,,1317.56,296586.12,站上,持有至2026-05-11到期
411,2026-05-06,买入,3,002229,算力租赁,18.174,12200,221725.73,1773.81,,,1310.92,294826.4,站上,持有至2026-05-11到期
412,2026-05-11,卖出,1,600589,算力租赁,12.916,2700,34872.77,278.98,15.64,4717.44,35384.69,344507.16,站上,到期
413,2026-05-11,卖出,2,000967,算力租赁,14.711,2800,41191.81,329.53,-2.25,-946.62,42509.37,346428.97,站上,到期
414,2026-05-11,卖出,3,002229,算力租赁,18.015,12200,219779.58,1758.24,-0.88,-1946.14,221090.5,520536.56,站上,到期
415,2026-05-11,买入,1,000712,期货概念,11.501,3000,34503.84,276.03,,,880.85,298710.72,站上,持有至2026-05-14到期
416,2026-05-11,买入,2,002008,光纤概念,135.143,300,40542.77,324.34,,,1966.6,298388.95,站上,持有至2026-05-14到期
417,2026-05-11,买入,3,002491,光纤概念,22.912,9600,219953.66,1759.63,,,1136.84,296643.28,站上,持有至2026-05-14到期
418,2026-05-14,卖出,1,000712,期货概念,10.902,3000,32706.24,261.65,-5.21,-1797.6,33587.09,372759.52,站上,到期
419,2026-05-14,卖出,2,002008,光纤概念,147.838,300,44351.33,354.81,9.39,3808.56,46317.93,384470.85,站上,到期
420,2026-05-14,卖出,3,002491,光纤概念,24.453,9600,234746.88,1877.98,6.73,14793.22,235883.72,552428.73,站上,到期
421,2026-05-14,买入,1,001210,建筑节能,20.988,1600,33580.11,268.64,,,6.98,315522.22,站上,持有至2026-05-19到期
422,2026-05-14,买入,2,002809,环氧丙烷,11.451,4000,45803.52,366.43,,,514.41,315158.7,站上,持有至2026-05-19到期
